node_id,_graph_id,_node_id,sum_residential_units,sum_nonresidential_units,ave_unit_sqft,ave_lot_sqft,ave_income,population,poor,hhsize,jobs,sfdu,renters
2290,0,1193,4.807,5.049,7.624,9.213,11.572,5.788,3.877,2.963,11.416,0.000,0.000
2291,0,1194,4.673,4.897,7.609,9.192,11.531,5.648,3.731,2.891,11.145,0.000,0.000
2297,0,1195,3.153,7.040,7.720,10.486,11.091,3.147,2.125,2.991,12.241,0.000,0.000
2308,0,1196,5.826,5.844,7.284,inf,10.778,6.654,5.912,2.611,8.812,0.000,0.000
2309,0,1197,1.270,5.579,7.981,11.074,9.730,0.230,0.230,2.000,10.573,0.000,0.000
2311,0,1198,0.739,5.139,8.007,11.370,0.000,0.000,0.000,0.000,9.986,0.000,0.000
2314,0,1199,2.697,0.000,7.488,9.796,11.787,3.533,1.396,2.409,0.687,0.000,0.000
2315,0,1200,3.649,5.999,7.675,inf,11.325,3.992,2.603,2.033,7.839,0.000,0.000
2316,0,1201,0.749,0.000,7.444,16.170,11.472,2.197,0.000,8.000,0.000,0.000,0.000
2318,0,1202,1.386,0.000,7.163,15.514,11.578,2.197,0.000,4.000,0.000,0.000,0.000
2319,0,1203,0.749,0.000,7.444,16.170,11.472,0.653,0.000,8.000,0.000,0.000,0.000
2320,0,1204,0.749,0.000,7.444,16.170,11.472,0.909,0.000,8.000,0.000,0.000,0.000
2324,0,1205,5.801,6.679,7.480,9.058,10.682,6.494,5.968,2.524,14.858,0.000,0.000
2325,0,1206,4.583,5.471,7.289,9.072,10.857,5.392,4.832,3.156,10.387,0.000,0.000
2327,0,1207,2.917,0.000,7.722,8.559,11.679,3.902,2.572,2.868,3.447,0.000,0.000
2328,0,1208,3.159,0.000,7.722,8.559,11.679,4.159,2.728,2.868,3.925,0.000,0.000
2329,0,1209,4.359,6.635,7.856,11.212,10.711,4.645,3.929,2.201,11.363,0.000,0.000
2331,0,1210,4.920,2.968,7.398,12.771,10.918,5.444,4.264,1.932,4.769,0.000,0.000
2332,0,1211,4.964,2.899,7.233,12.132,10.784,5.488,4.318,1.866,7.311,0.000,0.000
2333,0,1212,5.043,2.546,7.398,12.771,10.918,5.579,4.341,1.932,4.547,0.000,0.000
2334,0,1213,5.109,2.217,7.337,9.718,10.908,5.654,4.372,1.922,4.422,0.000,0.000
2337,0,1214,0.704,0.000,7.912,14.543,11.462,0.559,0.000,2.000,0.000,0.000,0.000
2338,0,1215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2339,0,1216,2.802,5.868,7.962,11.203,9.496,1.129,1.129,3.000,9.646,0.000,0.000
2341,0,1217,6.169,6.288,7.515,8.471,10.879,6.657,5.647,2.123,9.795,0.000,0.000
2344,0,1218,6.498,1.132,7.429,10.350,10.977,7.473,6.703,2.763,5.490,0.000,0.000
2345,0,1219,6.607,0.900,7.459,10.385,10.971,7.584,6.814,2.759,5.585,0.000,0.000
2347,0,1220,5.385,5.989,7.558,8.581,10.776,5.738,4.905,1.815,9.558,0.000,0.000
2348,0,1221,5.041,6.687,7.488,10.240,10.809,5.875,4.901,2.591,11.446,0.000,0.000
2349,0,1222,4.865,6.860,7.601,10.471,10.922,5.693,4.685,2.731,11.399,0.000,0.000
2350,0,1223,4.806,6.934,7.661,10.818,10.879,5.633,4.614,2.740,11.493,0.000,0.000
2351,0,1224,4.818,7.058,7.615,10.813,11.037,5.661,4.640,2.862,11.619,0.000,0.000
2352,0,1225,5.158,6.437,7.579,10.556,11.119,6.086,5.097,2.881,10.792,0.000,0.000
2353,0,1226,0.568,0.000,7.558,15.298,11.803,1.573,0.000,5.000,0.000,0.000,0.000
2359,0,1227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2363,0,1228,5.515,3.425,7.498,9.851,11.025,6.647,5.734,3.060,4.598,0.000,0.000
2364,0,1229,5.594,3.229,7.576,10.222,11.017,6.728,5.817,3.056,4.441,0.000,0.000
2365,0,1230,4.841,3.719,7.771,9.168,11.283,5.966,4.355,3.197,7.008,0.000,0.000
2366,0,1231,4.901,3.414,7.797,9.168,11.307,6.056,4.397,3.249,6.669,0.000,0.000
2367,0,1232,4.915,3.185,7.808,9.198,11.317,6.085,4.386,3.314,6.433,0.000,0.000
2368,0,1233,4.822,3.377,7.808,9.198,11.317,5.971,4.302,3.314,6.598,0.000,0.000
2369,0,1234,4.827,3.670,7.773,9.156,11.271,5.952,4.338,3.197,6.933,0.000,0.000
2379,0,1235,4.148,0.000,7.448,11.366,11.454,5.108,3.827,2.739,3.178,0.000,0.000
2380,0,1236,4.021,0.000,7.448,11.366,11.454,4.990,3.757,2.739,2.851,0.000,0.000
2381,0,1237,5.682,4.173,7.334,9.190,11.164,6.573,5.281,2.710,6.580,0.000,0.000
2382,0,1238,5.980,4.549,7.281,8.882,11.172,6.881,5.568,2.738,7.585,0.000,0.000
2383,0,1239,6.131,4.961,7.316,8.799,11.195,7.056,5.701,2.790,8.296,0.000,0.000
2384,0,1240,6.186,5.044,7.321,8.740,11.198,7.119,5.747,2.779,8.439,0.000,0.000
2385,0,1241,6.145,5.013,7.334,8.800,11.200,7.078,5.702,2.760,8.384,0.000,0.000
2388,0,1242,1.644,2.196,7.509,14.460,10.750,2.591,1.927,3.692,0.000,0.000,0.000
2389,0,1243,5.235,4.690,7.181,8.698,10.960,6.142,5.404,2.894,7.811,0.000,0.000
2390,0,1244,0.964,3.513,7.855,12.890,10.803,0.059,0.024,2.500,5.321,0.000,0.000
2391,0,1245,3.744,4.548,7.231,10.296,10.912,4.504,3.782,2.757,7.227,0.000,0.000
2392,0,1246,4.348,4.558,7.216,10.117,10.917,5.172,4.449,2.723,7.434,0.000,0.000
2393,0,1247,4.776,4.599,7.198,9.919,10.906,5.637,4.913,2.901,7.663,0.000,0.000
2394,0,1248,5.508,4.820,7.188,8.739,10.967,6.436,5.679,2.932,7.905,0.000,0.000
2395,0,1249,3.628,6.137,7.827,10.442,10.806,3.632,3.023,3.147,10.481,0.000,0.000
2398,0,1250,1.472,0.000,7.859,13.063,11.888,1.284,0.213,3.667,5.242,0.000,0.000
2399,0,1251,1.640,0.000,7.859,13.063,11.888,1.535,0.286,3.667,5.559,0.000,0.000
2400,0,1252,1.944,0.000,7.859,13.063,11.888,1.995,0.456,3.667,6.096,0.000,0.000
2401,0,1253,2.327,0.000,7.859,13.063,11.888,2.551,0.730,3.667,6.697,0.000,0.000
2405,0,1254,1.401,1.792,7.471,14.183,10.489,1.549,1.549,7.000,0.000,0.000,0.000
2406,0,1255,1.619,1.294,7.529,14.391,10.968,2.402,2.079,5.333,0.000,0.000,0.000
2407,0,1256,1.480,0.655,7.622,14.653,10.819,2.052,1.604,5.500,0.000,0.000,0.000
2408,0,1257,1.115,0.824,7.664,14.723,11.067,0.463,0.000,3.000,0.000,0.000,0.000
2412,0,1258,5.769,4.319,7.027,8.229,10.787,6.665,6.029,2.779,7.005,0.000,0.000
2413,0,1259,5.790,4.325,7.021,8.221,10.735,6.682,6.048,2.788,6.943,0.000,0.000
2417,0,1260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2429,0,1261,3.039,4.024,7.459,9.304,11.511,3.584,2.086,2.661,8.234,0.000,0.000
2435,0,1262,5.766,4.570,7.099,8.383,10.707,6.789,6.066,2.900,6.966,0.000,0.000
2440,0,1263,2.004,5.424,7.739,10.620,11.191,1.743,0.991,3.900,10.885,0.000,0.000
2443,0,1264,5.394,5.233,7.184,8.597,11.035,6.351,5.276,2.936,7.627,0.000,0.000
2444,0,1265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2445,0,1266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2447,0,1267,4.918,6.066,7.459,9.265,10.727,5.690,4.994,3.042,8.980,0.000,0.000
2448,0,1268,0.055,0.000,8.007,14.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2449,0,1269,0.428,0.000,8.007,14.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2450,0,1270,0.439,0.000,8.007,14.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2451,0,1271,4.645,3.657,7.529,9.245,11.322,5.649,4.407,3.160,10.076,0.000,0.000
2452,0,1272,5.781,4.875,7.396,9.155,10.824,6.626,5.777,2.515,7.149,0.000,0.000
2453,0,1273,5.775,4.699,7.405,9.206,10.816,6.626,5.792,2.547,6.959,0.000,0.000
2455,0,1274,1.408,0.000,7.268,14.994,11.669,2.043,0.000,2.800,0.000,0.000,0.000
2457,0,1275,1.386,0.000,7.807,16.536,12.379,2.485,1.099,3.667,0.000,0.000,0.000
2459,0,1276,2.073,2.062,7.715,12.829,11.231,2.809,1.448,2.154,3.284,0.000,0.000
2460,0,1277,1.375,0.000,7.685,11.780,11.454,1.962,0.693,2.600,1.178,0.000,0.000
2461,0,1278,5.864,2.946,7.031,8.785,11.056,6.744,5.829,2.573,3.853,0.000,0.000
2462,0,1279,5.913,2.985,7.095,8.917,11.059,6.792,5.877,2.577,3.910,0.000,0.000
2463,0,1280,5.835,3.045,7.031,8.785,11.056,6.716,5.816,2.573,3.816,0.000,0.000
2464,0,1281,4.892,3.122,7.469,8.667,11.604,5.961,4.063,3.165,8.594,0.000,0.000
2465,0,1282,4.797,3.237,7.475,8.705,11.578,5.844,3.943,3.170,8.492,0.000,0.000
2468,0,1283,3.226,6.114,7.485,10.547,11.005,3.790,2.711,3.216,11.292,0.000,0.000
2471,0,1284,2.367,6.106,7.535,10.432,11.083,2.639,1.687,3.452,10.982,0.000,0.000
2472,0,1285,2.652,5.682,7.591,10.806,11.083,2.995,1.984,3.452,10.941,0.000,0.000
2476,0,1286,4.299,6.193,7.851,inf,10.823,5.080,4.036,2.392,7.686,0.000,0.000
2477,0,1287,4.396,6.217,7.851,inf,10.823,5.182,4.139,2.392,7.374,0.000,0.000
2478,0,1288,4.218,6.262,7.694,inf,10.820,5.003,3.954,2.379,6.402,0.000,0.000
2479,0,1289,3.848,6.101,7.631,inf,10.820,4.618,3.559,2.379,6.542,0.000,0.000
2480,0,1290,4.234,5.447,7.631,inf,10.820,5.017,3.971,2.379,5.981,0.000,0.000
2481,0,1291,4.643,5.426,7.631,inf,10.820,5.436,4.396,2.379,5.750,0.000,0.000
2482,0,1292,4.803,5.671,7.631,inf,10.820,5.600,4.561,2.379,5.586,0.000,0.000
2483,0,1293,4.883,5.569,7.631,inf,10.820,5.681,4.644,2.379,5.441,0.000,0.000
2484,0,1294,3.936,6.133,7.615,inf,10.869,4.694,3.606,2.536,8.367,0.000,0.000
2486,0,1295,2.609,2.197,7.451,13.566,11.328,3.649,1.905,2.923,3.800,0.000,0.000
2487,0,1296,4.374,5.611,7.631,inf,10.820,5.159,4.112,2.379,6.108,0.000,0.000
2488,0,1297,5.453,4.697,7.333,8.770,10.718,6.255,5.515,2.494,8.203,0.000,0.000
2489,0,1298,5.138,4.115,7.383,8.785,10.700,5.956,5.252,2.469,7.294,0.000,0.000
2490,0,1299,0.546,2.791,7.770,11.294,10.558,0.087,0.087,1.000,1.339,0.000,0.000
2491,0,1300,0.713,2.451,7.770,11.294,10.558,0.221,0.221,1.000,1.767,0.000,0.000
2492,0,1301,2.715,3.893,7.205,9.090,11.253,3.646,2.124,2.930,8.300,0.000,0.000
2494,0,1302,4.031,0.000,7.475,8.931,11.476,5.142,2.817,3.354,3.388,0.000,0.000
2495,0,1303,4.067,0.000,7.481,8.934,11.480,5.177,2.804,3.217,3.338,0.000,0.000
2498,0,1304,3.884,3.289,7.702,8.821,11.792,4.656,2.328,2.471,5.753,0.000,0.000
2503,0,1305,0.114,0.000,7.852,15.028,11.239,0.217,0.000,2.000,0.000,0.000,0.000
2504,0,1306,4.242,0.000,7.393,9.930,11.294,5.195,4.160,2.669,4.189,0.000,0.000
2505,0,1307,3.016,0.000,7.408,10.282,11.281,3.936,3.004,2.521,3.772,0.000,0.000
2511,0,1308,2.686,0.000,7.882,12.205,11.643,3.625,1.399,3.176,5.114,0.000,0.000
2512,0,1309,1.599,0.000,7.907,12.777,11.487,2.579,0.000,3.125,3.388,0.000,0.000
2517,0,1310,4.200,6.298,7.420,inf,11.397,5.341,3.363,3.327,9.959,0.000,0.000
2518,0,1311,3.922,6.276,7.436,inf,11.431,5.016,3.147,3.413,9.935,0.000,0.000
2521,0,1312,0.693,0.000,7.689,15.996,10.667,0.693,0.000,1.000,0.000,0.000,0.000
2522,0,1313,0.859,0.000,7.861,14.317,11.596,1.354,0.000,3.000,0.000,0.000,0.000
2523,0,1314,1.386,1.609,7.807,15.791,11.462,1.386,0.000,3.000,7.159,0.000,0.000
2525,0,1315,0.693,0.000,7.852,15.028,11.239,1.099,0.000,2.000,0.000,0.000,0.000
2526,0,1316,1.309,1.013,7.779,13.745,10.986,2.398,0.000,5.000,3.268,0.000,0.000
2528,0,1317,0.329,0.000,7.689,14.642,11.596,0.774,0.000,3.000,0.000,0.000,0.000
2529,0,1318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2532,0,1319,5.277,5.592,7.238,9.295,10.865,6.088,4.983,2.379,9.365,0.000,0.000
2533,0,1320,5.995,2.792,7.095,8.917,11.059,6.872,5.927,2.577,4.132,0.000,0.000
2534,0,1321,6.062,2.877,7.144,8.709,11.135,6.939,5.998,2.688,4.135,0.000,0.000
2535,0,1322,6.202,2.744,7.286,8.925,11.133,7.084,6.102,2.700,4.262,0.000,0.000
2536,0,1323,1.308,5.788,8.007,12.171,0.000,0.000,0.000,0.000,12.281,0.000,0.000
2537,0,1324,1.540,3.682,7.961,10.507,0.000,0.000,0.000,0.000,6.475,0.000,0.000
2538,0,1325,2.207,4.843,7.938,10.713,8.854,0.398,0.398,4.000,8.085,0.000,0.000
2539,0,1326,2.515,5.287,7.946,11.078,8.854,0.722,0.722,4.000,8.825,0.000,0.000
2540,0,1327,2.640,5.440,7.946,11.078,8.854,0.833,0.833,4.000,9.031,0.000,0.000
2541,0,1328,2.647,5.439,7.946,11.078,8.854,0.834,0.834,4.000,9.034,0.000,0.000
2549,0,1329,6.135,5.054,7.289,8.651,11.192,7.068,5.696,2.798,8.337,0.000,0.000
2550,0,1330,5.815,4.792,7.264,8.534,11.131,6.779,5.346,2.791,6.078,0.000,0.000
2551,0,1331,5.898,5.061,7.243,8.579,11.178,6.829,5.453,2.789,7.877,0.000,0.000
2552,0,1332,5.770,5.068,7.227,8.489,11.168,6.713,5.305,2.809,7.163,0.000,0.000
2553,0,1333,5.705,4.879,7.232,8.435,11.149,6.671,5.223,2.810,6.055,0.000,0.000
2554,0,1334,5.376,4.792,7.256,8.738,11.172,6.298,4.933,2.752,6.968,0.000,0.000
2555,0,1335,5.493,4.754,7.465,9.227,11.347,6.299,4.653,2.548,7.221,0.000,0.000
2556,0,1336,5.089,4.433,7.443,9.033,11.335,5.898,4.323,2.579,6.910,0.000,0.000
2557,0,1337,4.749,3.998,7.466,9.128,11.340,5.540,4.025,2.566,6.467,0.000,0.000
2569,0,1338,2.068,1.983,7.389,8.071,10.804,2.449,1.549,1.657,3.493,0.000,0.000
2570,0,1339,1.217,1.090,7.389,8.071,10.804,1.540,0.790,1.657,2.563,0.000,0.000
2571,0,1340,1.485,0.000,7.660,13.571,10.572,1.277,0.853,1.800,1.841,0.000,0.000
2572,0,1341,1.842,0.000,7.617,14.536,10.751,1.899,0.992,2.375,1.723,0.000,0.000
2573,0,1342,1.124,0.000,7.656,14.642,10.537,1.271,1.083,1.800,0.001,0.000,0.000
2574,0,1343,1.851,0.000,7.617,14.536,10.751,2.267,1.295,2.375,1.009,0.000,0.000
2575,0,1344,1.941,0.000,7.617,14.536,10.751,2.450,1.210,2.375,1.291,0.000,0.000
2576,0,1345,1.269,0.000,7.656,14.642,10.537,1.500,0.940,1.800,0.362,0.000,0.000
2577,0,1346,2.288,6.771,7.935,inf,12.067,1.353,0.422,2.667,12.605,0.000,0.000
2578,0,1347,2.137,6.530,7.935,inf,12.067,1.279,0.327,2.667,12.132,0.000,0.000
2579,0,1348,4.185,5.600,7.547,9.878,10.837,4.443,3.958,2.514,10.066,0.000,0.000
2585,0,1349,1.713,0.000,7.157,15.086,11.669,2.492,0.000,2.800,0.000,0.000,0.000
2590,0,1350,2.978,6.623,7.562,inf,11.591,3.582,1.657,2.051,7.532,0.000,0.000
2592,0,1351,2.992,6.281,7.617,inf,11.484,3.498,1.761,2.106,7.683,0.000,0.000
2597,0,1352,3.205,4.356,7.212,9.669,11.098,3.876,2.920,2.676,10.192,0.000,0.000
2598,0,1353,3.937,4.314,7.190,9.016,11.053,4.751,3.700,2.568,10.152,0.000,0.000
2599,0,1354,4.323,2.554,7.345,8.595,11.560,5.205,2.380,2.728,6.233,0.000,0.000
2600,0,1355,4.456,2.781,7.351,8.596,11.551,5.349,2.540,2.743,6.404,0.000,0.000
2601,0,1356,4.297,2.510,7.350,8.617,11.579,5.175,2.345,2.686,6.201,0.000,0.000
2602,0,1357,3.077,5.958,7.725,9.748,10.721,2.395,1.963,2.606,12.019,0.000,0.000
2603,0,1358,2.222,5.489,7.862,10.164,9.337,0.527,0.527,1.500,10.531,0.000,0.000
2604,0,1359,2.930,6.361,7.965,11.646,10.187,2.350,2.158,2.333,12.373,0.000,0.000
2605,0,1360,0.083,0.230,7.314,14.882,0.000,0.000,0.000,0.000,4.920,0.000,0.000
2606,0,1361,5.671,2.735,7.605,10.588,11.004,6.808,5.899,3.044,4.096,0.000,0.000
2607,0,1362,5.566,2.300,7.605,10.588,11.004,6.703,5.794,3.044,3.858,0.000,0.000
2608,0,1363,5.500,2.051,7.509,10.750,11.002,6.638,5.729,3.032,3.663,0.000,0.000
2609,0,1364,5.387,1.749,7.509,10.750,11.002,6.525,5.616,3.032,3.284,0.000,0.000
2610,0,1365,5.364,1.604,7.509,10.750,11.002,6.502,5.594,3.032,3.150,0.000,0.000
2611,0,1366,6.518,4.275,7.144,8.783,10.777,7.499,6.750,2.851,8.189,0.000,0.000
2612,0,1367,6.375,3.598,7.116,8.704,10.803,7.361,6.565,2.864,7.693,0.000,0.000
2615,0,1368,1.792,0.000,7.829,15.505,12.323,2.708,0.000,4.667,0.000,0.000,0.000
2616,0,1369,1.679,0.000,7.829,15.505,12.323,2.581,0.000,4.667,0.000,0.000,0.000
2617,0,1370,5.899,6.044,7.262,inf,10.799,6.640,5.931,2.509,9.113,0.000,0.000
2620,0,1371,1.421,0.000,7.639,12.923,11.496,2.060,0.451,3.000,0.000,0.000,0.000
2621,0,1372,1.421,0.000,7.639,12.923,11.496,2.114,0.693,3.000,0.000,0.000,0.000
2622,0,1373,1.609,0.000,7.779,15.661,10.621,0.693,0.000,1.000,0.000,0.000,0.000
2623,0,1374,2.945,6.177,7.951,11.067,9.496,1.298,1.298,3.000,10.011,0.000,0.000
2624,0,1375,2.712,5.966,7.952,12.012,9.496,1.083,1.083,3.000,9.643,0.000,0.000
2627,0,1376,0.769,0.000,7.731,14.503,11.751,1.830,0.076,2.667,0.387,0.000,0.000
2628,0,1377,1.124,0.000,7.731,14.503,11.751,1.480,0.693,2.667,1.946,0.000,0.000
2629,0,1378,1.742,2.806,7.699,inf,11.568,2.294,1.360,2.750,5.028,0.000,0.000
2635,0,1379,2.419,0.093,7.522,11.597,11.680,3.457,2.193,3.320,1.705,0.000,0.000
2636,0,1380,2.665,0.245,7.467,11.323,11.505,3.706,2.377,3.278,1.951,0.000,0.000
2637,0,1381,2.131,0.000,7.504,12.786,11.796,3.247,1.226,3.176,1.124,0.000,0.000
2640,0,1382,1.099,0.000,7.733,15.814,11.912,1.099,0.000,2.000,1.609,0.000,0.000
2642,0,1383,3.380,4.863,7.275,9.948,11.014,4.437,3.391,3.049,10.798,0.000,0.000
2644,0,1384,2.902,5.394,7.886,10.666,9.889,2.187,2.069,3.200,9.020,0.000,0.000
2651,0,1385,4.312,0.493,7.308,9.104,11.051,5.142,3.627,2.451,2.684,0.000,0.000
2652,0,1386,4.431,0.568,7.313,9.136,11.054,5.265,3.755,2.466,2.846,0.000,0.000
2653,0,1387,4.209,0.412,7.316,9.122,11.103,5.047,3.532,2.473,2.516,0.000,0.000
2666,0,1388,2.772,7.291,7.592,inf,11.115,2.538,1.063,3.316,11.424,0.000,0.000
2670,0,1389,4.026,6.727,7.588,inf,11.753,4.700,2.631,2.581,8.107,0.000,0.000
2671,0,1390,0.693,0.000,8.007,14.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2672,0,1391,0.891,0.000,7.689,16.799,11.974,2.087,0.000,5.500,0.000,0.000,0.000
2673,0,1392,0.799,0.000,7.689,16.799,11.974,2.110,0.000,5.500,0.000,0.000,0.000
2674,0,1393,0.693,1.609,8.007,14.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2675,0,1394,0.646,1.039,7.861,14.702,0.000,0.000,0.000,0.000,5.098,0.000,0.000
2676,0,1395,0.505,0.000,8.007,14.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2677,0,1396,1.651,0.000,7.649,13.157,11.618,2.803,0.000,4.571,3.849,0.000,0.000
2678,0,1397,0.891,0.000,7.689,16.799,11.974,2.277,0.000,5.500,0.000,0.000,0.000
2679,0,1398,4.556,5.507,7.197,9.083,11.066,5.549,4.794,3.374,8.864,0.000,0.000
2680,0,1399,4.163,0.000,7.143,8.481,11.118,5.171,3.877,2.935,0.905,0.000,0.000
2681,0,1400,5.251,0.000,7.350,8.711,11.127,6.262,4.950,2.942,2.176,0.000,0.000
2682,0,1401,5.911,2.711,7.379,8.827,11.162,6.933,5.575,3.002,3.926,0.000,0.000
2683,0,1402,5.976,2.987,7.371,8.828,11.167,7.001,5.626,2.989,4.440,0.000,0.000
2684,0,1403,5.724,2.369,7.381,8.846,11.153,6.743,5.398,2.998,3.374,0.000,0.000
2685,0,1404,3.903,0.000,7.143,8.481,11.118,4.873,3.655,2.935,1.686,0.000,0.000
2686,0,1405,3.914,6.102,7.586,inf,11.491,4.562,2.455,2.750,7.732,0.000,0.000
2687,0,1406,3.812,5.897,7.564,inf,11.532,4.552,1.630,2.893,5.753,0.000,0.000
2688,0,1407,0.693,0.000,7.368,15.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2689,0,1408,0.693,0.000,7.689,13.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2695,0,1409,5.642,0.000,7.584,10.969,11.382,6.858,5.395,3.396,1.370,0.000,0.000
2696,0,1410,5.724,0.000,7.584,10.969,11.382,6.938,5.482,3.396,1.413,0.000,0.000
2697,0,1411,5.708,1.915,7.447,9.464,11.391,6.911,5.414,3.386,3.641,0.000,0.000
2698,0,1412,5.585,2.178,7.426,9.390,11.386,6.785,5.232,3.373,4.745,0.000,0.000
2699,0,1413,2.151,3.945,7.439,inf,11.354,3.320,1.274,2.812,3.941,0.000,0.000
2700,0,1414,2.194,3.987,7.439,inf,11.354,3.362,1.344,2.812,4.072,0.000,0.000
2701,0,1415,2.369,3.801,7.439,inf,11.354,3.342,2.057,2.812,5.299,0.000,0.000
2702,0,1416,2.162,3.330,7.439,inf,11.354,3.044,1.764,2.812,5.017,0.000,0.000
2704,0,1417,2.502,6.364,7.935,11.561,11.222,1.652,0.000,3.333,13.911,0.000,0.000
2705,0,1418,6.166,0.000,7.476,10.372,10.945,7.147,6.354,2.736,4.245,0.000,0.000
2706,0,1419,5.897,0.000,7.473,10.384,10.944,6.878,6.083,2.737,2.609,0.000,0.000
2707,0,1420,1.679,5.221,7.961,12.025,11.034,0.792,0.000,2.000,10.328,0.000,0.000
2708,0,1421,1.335,5.007,8.007,12.169,0.000,0.000,0.000,0.000,10.202,0.000,0.000
2711,0,1422,1.768,2.259,7.960,14.038,10.463,0.539,0.539,1.000,12.058,0.000,0.000
2712,0,1423,0.693,0.000,8.007,15.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2713,0,1424,5.297,5.807,7.166,9.703,11.149,6.298,5.224,2.917,9.332,0.000,0.000
2715,0,1425,4.980,5.140,7.112,9.711,11.169,5.949,4.736,2.904,9.060,0.000,0.000
2716,0,1426,4.714,5.378,7.147,9.909,11.162,5.717,4.604,2.910,8.809,0.000,0.000
2725,0,1427,4.160,4.048,7.530,9.677,11.299,5.102,3.328,2.992,5.067,0.000,0.000
2726,0,1428,3.683,4.243,7.496,9.658,11.302,4.564,2.784,2.906,5.038,0.000,0.000
2730,0,1429,5.459,4.561,7.295,9.465,11.193,6.491,4.753,3.052,6.232,0.000,0.000
2731,0,1430,5.495,4.560,7.251,9.449,11.134,6.531,4.792,3.040,6.274,0.000,0.000
2732,0,1431,4.172,0.000,7.724,9.374,11.710,5.308,3.287,3.376,3.377,0.000,0.000
2733,0,1432,3.993,0.000,7.740,9.393,11.711,5.124,3.094,3.404,3.201,0.000,0.000
2734,0,1433,1.891,4.414,7.724,inf,11.568,2.435,1.334,2.750,6.793,0.000,0.000
2735,0,1434,1.863,3.750,7.724,inf,11.568,2.419,1.341,2.750,6.351,0.000,0.000
2736,0,1435,1.990,2.711,7.899,13.672,10.819,1.337,0.532,2.000,1.777,0.000,0.000
2737,0,1436,2.303,3.045,7.899,13.672,10.819,1.609,0.693,2.000,2.079,0.000,0.000
2738,0,1437,1.912,0.000,7.503,13.473,11.430,2.574,0.620,2.900,0.579,0.000,0.000
2739,0,1438,1.611,0.000,7.531,13.519,11.462,2.224,0.021,2.571,0.693,0.000,0.000
2740,0,1439,2.251,0.000,7.485,13.508,11.500,3.094,1.241,3.111,0.281,0.000,0.000
2741,0,1440,2.040,0.000,7.443,13.583,11.538,2.996,1.609,3.000,0.000,0.000,0.000
2742,0,1441,2.397,0.935,7.532,14.244,11.251,3.101,0.000,2.750,1.099,0.000,0.000
2743,0,1442,2.156,1.739,7.532,14.244,11.251,2.718,0.000,2.750,0.795,0.000,0.000
2744,0,1443,1.673,2.197,7.532,14.244,11.251,1.799,0.000,2.750,0.327,0.000,0.000
2745,0,1444,4.351,2.079,7.525,9.040,11.267,5.294,4.005,2.633,4.311,0.000,0.000
2748,0,1445,2.696,6.551,7.936,11.229,11.182,1.757,0.000,3.000,14.091,0.000,0.000
2749,0,1446,5.120,1.905,7.367,8.835,11.261,5.939,4.610,2.566,5.286,0.000,0.000
2750,0,1447,4.755,0.936,7.372,8.753,11.255,5.567,4.258,2.582,4.217,0.000,0.000
2760,0,1448,5.338,6.056,7.507,10.022,11.243,6.150,4.830,2.996,9.918,0.000,0.000
2761,0,1449,5.214,6.288,7.438,10.118,11.249,6.091,4.714,2.971,10.561,0.000,0.000
2762,0,1450,5.265,3.777,7.388,10.001,11.389,6.159,4.485,2.789,5.122,0.000,0.000
2763,0,1451,5.267,3.689,7.371,10.245,11.364,6.155,4.464,2.723,3.441,0.000,0.000
2764,0,1452,4.672,3.110,7.417,10.096,11.378,5.530,3.985,2.775,3.327,0.000,0.000
2765,0,1453,4.428,2.878,7.409,10.507,11.338,5.264,3.819,2.642,3.097,0.000,0.000
2768,0,1454,4.681,3.875,7.396,9.048,11.472,5.704,3.244,2.803,4.482,0.000,0.000
2769,0,1455,4.873,3.971,7.405,9.121,11.504,5.887,3.572,2.891,4.559,0.000,0.000
2775,0,1456,2.866,7.138,7.716,inf,11.293,2.242,0.665,3.500,11.092,0.000,0.000
2784,0,1457,5.804,2.934,7.355,8.946,11.272,6.752,5.367,2.599,5.003,0.000,0.000
2785,0,1458,5.914,3.084,7.353,8.927,11.256,6.859,5.463,2.530,5.132,0.000,0.000
2786,0,1459,5.982,3.204,7.353,8.927,11.256,6.922,5.523,2.530,5.189,0.000,0.000
2789,0,1460,1.668,1.099,7.826,14.749,11.548,2.088,0.000,2.667,4.290,0.000,0.000
